"Product Name","Product ID","SKU","Size","Color","Price","Currency","Fulfillment Location","Store Name","Stock Location","On Hand"
"WORSTED WOOL GUIDE SHIRT","703060001528","F1420263530-1-BluGrph-L-LKA","L","Blugrpht",112.5,"USD","50003","Portland","Main",0
"WORSTED WOOL GUIDE SHIRT","703060001535","F1420263530-1-BluGrph-XS-LKA","XS","Blugrpht",112.5,"USD","50003","Portland","Main",0
"WORSTED WOOL GUIDE SHIRT","703060001542","F1420263530-1-BluGrph-XL-LKA","XL","Blugrpht",112.5,"USD","50003","Portland","Main",0
"WORSTED WOOL GUIDE SHIRT","703060001559","F1420263530-1-BluGrph-2XL-LKA","XXL","Blugrpht",112.5,"USD","50003","Portland","Main",0
"TIN CRUISER","703060002549","F1420271278-1-DkTan-S-BGD","S","DarkTan",255.0,"USD","50003","Portland","Main",0
"TIN CRUISER","703060002556","F1420271278-1-DkTan-M-BGD","M","DarkTan",255.0,"USD","50003","Portland","Main",0
"TIN CRUISER","703060002563","F1420271278-1-DkTan-L-BGD","L","DarkTan",255.0,"USD","50003","Portland","Main",0
"TIN CRUISER","703060002570","F1420271278-1-DkTan-XS-BGD","XS","DarkTan",255.0,"USD","50003","Portland","Main",0
"TIN CRUISER","703060002587","F1420271278-1-DkTan-XL-BGD","XL","DarkTan",255.0,"USD","50003","Portland","Main",0
"TIN CRUISER","703060002594","F1420271278-1-DkTan-2XL-BGD","XXL","DarkTan",255.0,"USD","50003","Portland","Main",0
"TIN CRUISER","703060002600","F1420271278-1-DkTan-3XL-BGD","XXXL","DarkTan",255.0,"USD","50003","Portland","Main",0
"HENLEY GUIDE SWEATER","703060004499","F1411010692-1-Blk-S-USA","S","Black",357.0,"USD","50003","Portland","Main",3
"HENLEY GUIDE SWEATER","703060004505","F1411010692-1-Blk-M-USA","M","Black",599.0,"USD","50003","Portland","Main",10
"HENLEY GUIDE SWEATER","703060004512","F1411010692-1-Blk-L-USA","L","Black",357.0,"USD","50003","Portland","Main",8
"HENLEY GUIDE SWEATER","703060004529","F1411010692-1-Blk-XS-USA","XS","Black",599.0,"USD","50003","Portland","Main",2
"HENLEY GUIDE SWEATER","703060004536","F1411010692-1-Blk-XL-USA","XL","Black",599.0,"USD","50003","Portland","Main",6
"HENLEY GUIDE SWEATER","703060004543","F1411010692-1-Blk-2XL-USA","XXL","Black",599.0,"USD","50003","Portland","Main",3
"MACKINAW WOOL JAC-SHIRT","703060004833","F1420263528-1-RedBlkOmPd-S-USA","S","RdBlkOmbre",247.5,"USD","50003","Portland","Main",-1
"MACKINAW WOOL JAC-SHIRT","703060004857","F1420263528-1-RedBlkOmPd-M-USA","M","RdBlkOmbre",247.5,"USD","50003","Portland","Main",-1
"MACKINAW WOOL JAC-SHIRT","703060004871","F1420263528-1-RedBlkOmPd-L-USA","L","RdBlkOmbre",247.5,"USD","50003","Portland","Main",-1
"MACKINAW WOOL JAC-SHIRT","703060004895","F1420263528-1-RedBlkOmPd-XS-USA","XS","RdBlkOmbre",247.5,"USD","50003","Portland","Main",0
"MACKINAW WOOL JAC-SHIRT","703060004918","F1420263528-1-RedBlkOmPd-XL-USA","XL","RdBlkOmbre",247.5,"USD","50003","Portland","Main",-1
"MACKINAW WOOL JAC-SHIRT","703060004932","F1420263528-1-RedBlkOmPd-2XL-USA","XXL","RdBlkOmbre",247.5,"USD","50003","Portland","Main",0
"MACKINAW WOOL WORK JACKET","703060005083","F1420266329-1-BluMtiPd-S-USA","S","BluCprHth",262.5,"USD","50003","Portland","Main",1
"MACKINAW WOOL WORK JACKET","703060005090","F1420266329-1-BluMtiPd-M-USA","M","BluCprHth",262.5,"USD","50003","Portland","Main",0
"MACKINAW WOOL WORK JACKET","703060005106","F1420266329-1-BluMtiPd-L-USA","L","BluCprHth",262.5,"USD","50003","Portland","Main",-1
"MACKINAW WOOL WORK JACKET","703060005113","F1420266329-1-BluMtiPd-XS-USA","XS","BluCprHth",262.5,"USD","50003","Portland","Main",0
"MACKINAW WOOL WORK JACKET","703060005120","F1420266329-1-BluMtiPd-XL-USA","XL","BluCprHth",262.5,"USD","50003","Portland","Main",0
"MACKINAW WOOL WORK JACKET","703060005137","F1420266329-1-BluMtiPd-2XL-USA","XXL","BluCprHth",262.5,"USD","50003","Portland","Main",0
"MOOSE 64-OZ. CERAMIC GROWLER","703060005298","F20274590-1-BlackMoose-023162661","One Size","BlackMoose",165.0,"USD","50003","Portland","Main",0
"Gift Box","703060006547","F9920275979-BlkPd-M-USA","","PlaidBlack",9999.0,"USD","50003","Portland","Main",0
"Gift Box","703060006554","F9920275979-BlkPd-L-USA","","PlaidBlack",9999.0,"USD","50003","Portland","Main",0
"Gift Box","703060006561","F9920275979-BlkPd-XL-USA","","PlaidBlack",9999.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060006738","F1411010689-1-BluGldPd-M-IND","M","BlueAshGld",82.5,"USD","50003","Portland","Main",0
"LINED MACKINAW JAC SHIRT","703060006851","F1420232893-1-BlkMrlPd-S-BGD","S","BlkHthChk",225.0,"USD","50003","Portland","Main",0
"LINED MACKINAW JAC SHIRT","703060006868","F1420232893-1-BlkMrlPd-M-BGD","M","BlkHthChk",225.0,"USD","50003","Portland","Main",0
"LINED MACKINAW JAC SHIRT","703060006875","F1420232893-1-BlkMrlPd-L-BGD","L","BlkHthChk",225.0,"USD","50003","Portland","Main",0
"LINED MACKINAW JAC SHIRT","703060006882","F1420232893-1-BlkMrlPd-XS-BGD","XS","BlkHthChk",225.0,"USD","50003","Portland","Main",0
"LINED MACKINAW JAC SHIRT","703060006899","F1420232893-1-BlkMrlPd-XL-BGD","XL","BlkHthChk",225.0,"USD","50003","Portland","Main",0
"LINED MACKINAW JAC SHIRT","703060006905","F1420232893-1-BlkMrlPd-2XL-BGD","XXL","BlkHthChk",225.0,"USD","50003","Portland","Main",0
"LINED MACKINAW JAC SHIRT","703060006912","F1420232893-1-BlkMrlPd-3XL-BGD","XXXL","BlkHthChk",225.0,"USD","50003","Portland","Main",0
"BRISTOL CARDIGAN SWEATER","703060007421","F1420263574-1-DkNvyHth-S-ITA","S","DkNvyHtr",243.75,"USD","50003","Portland","Main",0
"BRISTOL CARDIGAN SWEATER","703060007438","F1420263574-1-DkNvyHth-M-ITA","M","DkNvyHtr",261.75,"USD","50003","Portland","Main",0
"BRISTOL CARDIGAN SWEATER","703060007445","F1420263574-1-DkNvyHth-L-ITA","L","DkNvyHtr",221.25,"USD","50003","Portland","Main",0
"BRISTOL CARDIGAN SWEATER","703060007452","F1420263574-1-DkNvyHth-XS-ITA","XS","DkNvyHtr",261.75,"USD","50003","Portland","Main",0
"BRISTOL CARDIGAN SWEATER","703060007469","F1420263574-1-DkNvyHth-XL-ITA","XL","DkNvyHtr",221.25,"USD","50003","Portland","Main",0
"BRISTOL CARDIGAN SWEATER","703060007476","F1420263574-1-DkNvyHth-2XL-ITA","XXL","DkNvyHtr",221.25,"USD","50003","Portland","Main",0
"WAFFLE KNIT THERMAL CREWNECK","703060007667","F1420067706-1-Sand-3XL-PER","XXXL","Sand",109.0,"USD","50003","Portland","Main",3
"WAFFLE KNIT THERMAL CREWNECK","703060007674","F1420183578-1-Chr-3XL-PER","XXXL","Charcoal",109.0,"USD","50003","Portland","Main",2
"FILSON X DANNER TRAIL 2650 HIKER","703060007711","F1320210282-1-PrairieSnd-7.5-USA","7.5","PrairieSnd",109.0,"USD","50003","Portland","Main",-1
"FILSON X XTRATUF 6"" LEGACY LACE BOOTS","703060009227","F1320210281-1-Brn-14-CHN","14","Brown",57.0,"USD","50003","Portland","Main",0
"LOGGER MESH CAP","703060009234","F1320272929-1-BlzOng-OS-VNM","One Size","BlazeOrang",49.0,"USD","50003","Portland","Main",9
"1970S LOGGER THERMAL SOCKS","703060009296","F1320278878-1-FieldOlv-M-USA","M","FieldOlive",30.0,"USD","50003","Portland","Main",0
"1970S LOGGER THERMAL SOCKS","703060009333","F1320278878-1-FieldOlv-L-USA","L","FieldOlive",30.0,"USD","50003","Portland","Main",-1
"1970S LOGGER THERMAL SOCKS","703060009364","F1320278878-1-FieldOlv-XL-USA","XL","FieldOlive",30.0,"USD","50003","Portland","Main",0
"MACKINAW BLANKET","703060009425","F3020263624-1-ChrBlk-OS-MEX","One Size","ChrcoalBlk",295.0,"USD","50003","Portland","Main",8
"MACKINAW BLANKET","703060009432","F3020263624-1-RedBlkPd-OS-MEX","One Size","RedBlkHrtg",295.0,"USD","50003","Portland","Main",7
"RAIL-SPLITTER LINED JEANS","703060009517","F1420233134-1-IndRedBlk-30x34-USA","30x34","RawRedBlac",102.0,"USD","50003","Portland","Main",0
"RAIL-SPLITTER LINED JEANS","703060009548","F1420233134-1-IndRedBlk-32x34-USA","32x34","RawRedBlac",102.0,"USD","50003","Portland","Main",0
"Ground/Standard Shipping Charge","703060009821","20279678","","",12.0,"USD","50003","Portland","Main",-3
"Overnight Shipping Charge","703060009845","20279680","","",36.0,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060010063","F1411010689-1-TanGrnPd-S-IND","S","TanGnCffee",115.5,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060010070","F1411010689-1-TanGrnPd-M-IND","M","TanGnCffee",115.5,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060010087","F1411010689-1-NvyIvrRed-M-IND","S","NvyIvryRed",49.5,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060010100","F1411010689-1-RedChrPd-M-IND","M","RedChrcoal",49.5,"USD","50003","Portland","Main",0
"VINTAGE FLANNEL WORK SHIRT","703060010117","F1411010689-1-DkNvy-S-IND","S","DknvySalut",49.5,"USD","50003","Portland","Main",0
"DRY TIN LOW-PROFILE LOGGER CAP (CRITTERS)","703060010124","F1320263610-1-Nvy-OS-VNM","One Size","NavyFsh",45.0,"USD","50003","Portland","Main",0
"LINED RAGG WOOL BEANIE","703060010452","F1320204539-1-ChrBlk-OS-USA","One Size","CharcoalBk",50.0,"USD","50003","Portland","Main",8
"WAFFLE KNIT THERMAL CREWNECK (REALTREE)","703060011268","F1420263554-1-Hardwoods-XS-PER","XS","Hardwoods",57.5,"USD","50003","Portland","Main",0
"WAFFLE KNIT THERMAL CREWNECK (REALTREE)","703060011275","F1420263554-1-Hardwoods-M-PER","M","Hardwoods",57.5,"USD","50003","Portland","Main",0
"WAFFLE KNIT THERMAL CREWNECK (REALTREE)","703060011282","F1420263554-1-Hardwoods-2XL-PER","XXL","Hardwoods",57.5,"USD","50003","Portland","Main",0
"MESH GAME BAG","703060011312","F1420272930-1-DkTanBlz-Reg-VNM","Regular","DkTnBlzOra",145.0,"USD","50003","Portland","Main",3
"MESH GAME BAG","703060011329","F1420272930-1-DkTanBlz-Super-VNM","Super","DkTnBlzOra",145.0,"USD","50003","Portland","Main",3
"FIELD FLANNEL SHIRT","703060011336","F1420172107-1-RedGrnMti-S-IND","S","LogJam",115.0,"USD","50003","Portland","Main",0
"FIELD FLANNEL SHIRT","703060011343","F1420172107-1-RedGrnMti-M-IND","M","LogJam",115.0,"USD","50003","Portland","Main",0
"FIELD FLANNEL SHIRT","703060011350","F1420172107-1-RedGrnMti-L-IND","L","LogJam",115.0,"USD","50003","Portland","Main",0
"FIELD FLANNEL SHIRT","703060011367","F1420172107-1-RedGrnMti-XS-IND","XS","LogJam",119.0,"USD","50003","Portland","Main",0
"FIELD FLANNEL SHIRT","703060011374","F1420172107-1-RedGrnMti-XL-IND","XL","LogJam",115.0,"USD","50003","Portland","Main",0
"FIELD FLANNEL SHIRT","703060011381","F1420172107-1-RedGrnMti-2XL-IND","XXL","LogJam",119.0,"USD","50003","Portland","Main",0
"WORSTED WOOL GUIDE SHIRT","703060011664","F1420263530-1-ForGrnHth-S-LKA","S","FrstGrnHtr",112.5,"USD","50003","Portland","Main",0
"WORSTED WOOL GUIDE SHIRT","703060011671","F1420263530-1-ForGrnHth-M-LKA","M","FrstGrnHtr",112.5,"USD","50003","Portland","Main",0
"WORSTED WOOL GUIDE SHIRT","703060011688","F1420263530-1-ForGrnHth-L-LKA","L","FrstGrnHtr",112.5,"USD","50003","Portland","Main",0
"WORSTED WOOL GUIDE SHIRT","703060011695","F1420263530-1-ForGrnHth-XS-LKA","XS","FrstGrnHtr",112.5,"USD","50003","Portland","Main",0
"WORSTED WOOL GUIDE SHIRT","703060011701","F1420263530-1-ForGrnHth-XL-LKA","XL","FrstGrnHtr",112.5,"USD","50003","Portland","Main",0
"WORSTED WOOL GUIDE SHIRT","703060011718","F1420263530-1-ForGrnHth-2XL-LKA","XXL","FrstGrnHtr",112.5,"USD","50003","Portland","Main",0
"ROUGHOUT LEATHER SHORT CRUISER (FAST TRACK)","703060013699","F1420187535-1-Chr-XL-USA","XL","Charcoal",1087.5,"USD","50003","Portland","Main",0
"BANDANA (KYLER MARTZ) (FAST TRACK)","703060014078","F1320272639-1-Nvy-OS-USA","One Size","Navy",25.0,"USD","50003","Portland","Main",0
"BANDANA (KYLER MARTZ) (FAST TRACK)","703060014085","F1320272639-1-Wsk-OS-USA","One Size","Whiskey",25.0,"USD","50003","Portland","Main",0
"FILSON X DANNER TRAIL 2650 HIKER","703060014467","F1320210282-1-DkTimber-8-USA","8","DarkTimber",109.0,"USD","50003","Portland","Main",0
"FILSON X DANNER TRAIL 2650 HIKER","703060014580","F1320210282-1-DkTimber-10-USA","10","DarkTimber",109.0,"USD","50003","Portland","Main",0
"FILSON X DANNER TRAIL 2650 HIKER","703060014702","F1320210282-1-DkTimber-12-USA","12","DarkTimber",109.0,"USD","50003","Portland","Main",-1
"FILSON X DANNER TRAIL 2650 HIKER","703060014825","F1320210282-1-DkTimber-13-USA","13","DarkTimber",109.0,"USD","50003","Portland","Main",-1
"FILSON X DANNER TRAIL 2650 HIKER","703060014948","F1320210282-1-DkTimber-14-USA","14","DarkTimber",109.0,"USD","50003","Portland","Main",-1
"FILSON X DANNER TRAIL 2650 HIKER","703060015068","F1320210282-1-DkTimber-11-USA","11","DarkTimber",109.0,"USD","50003","Portland","Main",0
"FILSON X DANNER TRAIL 2650 HIKER","703060015181","F1320210282-1-DkTimber-8.5-USA","8.5","DarkTimber",109.0,"USD","50003","Portland","Main",0
"FILSON X DANNER TRAIL 2650 HIKER","703060015303","F1320210282-1-DkTimber-9-USA","9","DarkTimber",109.0,"USD","50003","Portland","Main",0
"FILSON X DANNER TRAIL 2650 HIKER","703060015426","F1320210282-1-DkTimber-9.5-USA","9.5","DarkTimber",109.0,"USD","50003","Portland","Main",0
"FILSON X DANNER TRAIL 2650 HIKER","703060015549","F1320210282-1-DkTimber-10.5-USA","10.5","DarkTimber",109.0,"USD","50003","Portland","Main",-1
"FILSON X DANNER TRAIL 2650 HIKER","703060015662","F1320210282-1-DkTimber-11.5-USA","11.5","DarkTimber",109.0,"USD","50003","Portland","Main",-1
"S/S GRAPHIC T-SHIRT (KYLER MARTZ) (FAST TRACK)","703060015983","F20272628-1-WhtSalmon-024636211","S","WhtSalmon",33.0,"USD","50003","Portland","Main",0
"S/S GRAPHIC T-SHIRT (KYLER MARTZ) (FAST TRACK)","703060016072","F20272628-1-WhtSalmon-024636220","M","WhtSalmon",33.0,"USD","50003","Portland","Main",0
"S/S GRAPHIC T-SHIRT (KYLER MARTZ) (FAST TRACK)","703060016164","F20272628-1-WhtSalmon-024636229","L","WhtSalmon",33.0,"USD","50003","Portland","Main",0
"S/S GRAPHIC T-SHIRT (KYLER MARTZ) (FAST TRACK)","703060016256","F20272628-1-WhtSalmon-024636238","XS","WhtSalmon",33.0,"USD","50003","Portland","Main",0
"S/S GRAPHIC T-SHIRT (KYLER MARTZ) (FAST TRACK)","703060016348","F20272628-1-WhtSalmon-024636247","XL","WhtSalmon",33.0,"USD","50003","Portland","Main",0
"S/S GRAPHIC T-SHIRT (KYLER MARTZ) (FAST TRACK)","703060016430","F20272628-1-WhtSalmon-024636256","XXL","WhtSalmon",33.0,"USD","50003","Portland","Main",0
"S/S GRAPHIC T-SHIRT (KYLER MARTZ) (FAST TRACK)","703060016607","F20272629-1-RuggedTanO-024636212","S","RuggedTanO",55.0,"USD","50003","Portland","Main",0
"S/S GRAPHIC T-SHIRT (KYLER MARTZ) (FAST TRACK)","703060016638","F20272629-1-RuggedTanO-024636221","M","RuggedTanO",55.0,"USD","50003","Portland","Main",0
"S/S GRAPHIC T-SHIRT (KYLER MARTZ) (FAST TRACK)","703060016669","F20272629-1-RuggedTanO-024636230","L","RuggedTanO",55.0,"USD","50003","Portland","Main",0
"S/S GRAPHIC T-SHIRT (KYLER MARTZ) (FAST TRACK)","703060016690","F20272629-1-RuggedTanO-024636239","XS","RuggedTanO",55.0,"USD","50003","Portland","Main",0
"S/S GRAPHIC T-SHIRT (KYLER MARTZ) (FAST TRACK)","703060016720","F20272629-1-RuggedTanO-024636248","XL","RuggedTanO",55.0,"USD","50003","Portland","Main",0
"S/S GRAPHIC T-SHIRT (KYLER MARTZ) (FAST TRACK)","703060016751","F20272629-1-RuggedTanO-024636257","XXL","RuggedTanO",55.0,"USD","50003","Portland","Main",0
"S/S GRAPHIC T-SHIRT (KYLER MARTZ) (FAST TRACK)","703060016812","F20272630-1-SrvGreenWl-024636213","S","SrvGreenWl",55.0,"USD","50003","Portland","Main",0
"S/S GRAPHIC T-SHIRT (KYLER MARTZ) (FAST TRACK)","703060016843","F20272630-1-SrvGreenWl-024636222","M","SrvGreenWl",55.0,"USD","50003","Portland","Main",0
"S/S GRAPHIC T-SHIRT (KYLER MARTZ) (FAST TRACK)","703060016874","F20272630-1-SrvGreenWl-024636231","L","SrvGreenWl",55.0,"USD","50003","Portland","Main",0
"S/S GRAPHIC T-SHIRT (KYLER MARTZ) (FAST TRACK)","703060016904","F20272630-1-SrvGreenWl-024636240","XS","SrvGreenWl",55.0,"USD","50003","Portland","Main",0
"S/S GRAPHIC T-SHIRT (KYLER MARTZ) (FAST TRACK)","703060016935","F20272630-1-SrvGreenWl-024636249","XL","SrvGreenWl",55.0,"USD","50003","Portland","Main",0
"S/S GRAPHIC T-SHIRT (KYLER MARTZ) (FAST TRACK)","703060016966","F20272630-1-SrvGreenWl-024636258","XXL","SrvGreenWl",55.0,"USD","50003","Portland","Main",0
"FILSON'S OIL FINISH WAX","703060017024","F1020278928-1-NoColor-OS-USA","1oz","NoColor",5.0,"USD","50003","Portland","Main",150
"PROSPECTOR GRAPHIC FULL-ZIP HOODIE (KYLER MARTZ) (FAST TRACK)","703060017031","F1420279779-1-LtHthGry-S-USA","S","LtHthGryWl",135.0,"USD","50003","Portland","Main",0
"PROSPECTOR GRAPHIC FULL-ZIP HOODIE (KYLER MARTZ) (FAST TRACK)","703060017062","F1420279779-1-LtHthGry-M-USA","M","LtHthGryWl",135.0,"USD","50003","Portland","Main",0
"PROSPECTOR GRAPHIC FULL-ZIP HOODIE (KYLER MARTZ) (FAST TRACK)","703060017093","F1420279779-1-LtHthGry-L-USA","L","LtHthGryWl",135.0,"USD","50003","Portland","Main",0
"PROSPECTOR GRAPHIC FULL-ZIP HOODIE (KYLER MARTZ) (FAST TRACK)","703060017123","F1420279779-1-LtHthGry-XS-USA","XS","LtHthGryWl",135.0,"USD","50003","Portland","Main",0
"PROSPECTOR GRAPHIC FULL-ZIP HOODIE (KYLER MARTZ) (FAST TRACK)","703060017154","F1420279779-1-LtHthGry-XL-USA","XL","LtHthGryWl",135.0,"USD","50003","Portland","Main",0
"PROSPECTOR GRAPHIC FULL-ZIP HOODIE (KYLER MARTZ) (FAST TRACK)","703060017185","F1420279779-1-LtHthGry-2XL-USA","XXL","LtHthGryWl",135.0,"USD","50003","Portland","Main",0
"PROSPECTOR EMBROIDERED HOODIE","703060017277","F1420242828-1-Nvy-S-BGD","S","NavyBlzDmd",62.5,"USD","50003","Portland","Main",0
"PROSPECTOR EMBROIDERED HOODIE","703060017284","F1420242828-1-Brn-S-BGD","S","BrownDmnd",62.5,"USD","50003","Portland","Main",0
"PROSPECTOR EMBROIDERED HOODIE","703060017314","F1420242828-1-Nvy-M-BGD","M","NavyBlzDmd",62.5,"USD","50003","Portland","Main",0
"PROSPECTOR EMBROIDERED HOODIE","703060017321","F1420242828-1-Brn-M-BGD","M","BrownDmnd",62.5,"USD","50003","Portland","Main",0
"PROSPECTOR EMBROIDERED HOODIE","703060017352","F1420242828-1-Nvy-L-BGD","L","NavyBlzDmd",62.5,"USD","50003","Portland","Main",0
"PROSPECTOR EMBROIDERED HOODIE","703060017369","F1420242828-1-Brn-L-BGD","L","BrownDmnd",62.5,"USD","50003","Portland","Main",0
"PROSPECTOR EMBROIDERED HOODIE","703060017390","F1420242828-1-Nvy-XS-BGD","XS","NavyBlzDmd",62.5,"USD","50003","Portland","Main",0
"PROSPECTOR EMBROIDERED HOODIE","703060017406","F1420242828-1-Brn-XS-BGD","XS","BrownDmnd",62.5,"USD","50003","Portland","Main",0
"PROSPECTOR EMBROIDERED HOODIE","703060017437","F1420242828-1-Nvy-XL-BGD","XL","NavyBlzDmd",87.5,"USD","50003","Portland","Main",0
"PROSPECTOR EMBROIDERED HOODIE","703060017444","F1420242828-1-Brn-XL-BGD","XL","BrownDmnd",62.5,"USD","50003","Portland","Main",0
"PROSPECTOR EMBROIDERED HOODIE","703060017475","F1420242828-1-Nvy-2XL-BGD","XXL","NavyBlzDmd",62.5,"USD","50003","Portland","Main",0
"PROSPECTOR EMBROIDERED HOODIE","703060017482","F1420242828-1-Brn-2XL-BGD","XXL","BrownDmnd",75.0,"USD","50003","Portland","Main",0
"JOURNEYMAN BACKPACK","703060017741","F2020282278-1-OtrGrn-OS-VNM","One Size","OtterGreen",399.0,"USD","50003","Portland","Main",5
"JOURNEYMAN BACKPACK","703060017758","F2020282278-1-Tan-OS-VNM","One Size","Tan",399.0,"USD","50003","Portland","Main",2
"JOURNEYMAN BACKPACK","703060017765","F2020282278-1-DkTanFlm-OS-VNM","One Size","DarkTanFlm",199.5,"USD","50003","Portland","Main",0
"24 HOUR TIN BRIEFCASE","703060017864","F2020282279-1-DkTan-OS-VNM","One Size","DarkTan",399.0,"USD","50003","Portland","Main",0
"24 HOUR TIN BRIEFCASE","703060017871","F2020282279-1-OtrGrn-OS-VNM","One Size","OtterGreen",399.0,"USD","50003","Portland","Main",0
"24 HOUR TIN BRIEFCASE","703060017888","F2020282279-1-Flm-OS-VNM","One Size","Flame",158.0,"USD","50003","Portland","Main",0
"48HR DUFFLE","703060017987","F2020282280-1-DkTan-OS-VNM","One Size","DarkTan",499.0,"USD","50003","Portland","Main",0
"48HR DUFFLE","703060017994","F2020282280-1-Nvy-OS-VNM","One Size","Navy",495.0,"USD","50003","Portland","Main",0
"48HR DUFFLE","703060018007","F2020282280-1-OtrGrn-OS-VNM","One Size","OtterGreen",499.0,"USD","50003","Portland","Main",0
"QUODDY MOCCASIN","703060018182","F20282628-1-Chestnut-024715134","8","Chestnut",195.0,"USD","50003","Portland","Main",0
"QUODDY MOCCASIN","703060018199","F1320282628-1-Chestnut-10-","10","Chestnut",195.0,"USD","50003","Portland","Main",0
"QUODDY MOCCASIN","703060018205","F1320282628-1-Chestnut-12","12","Chestnut",146.25,"USD","50003","Portland","Main",0
"QUODDY MOCCASIN","703060018212","F20282628-1-Chestnut-024715137","13","Chestnut",195.0,"USD","50003","Portland","Main",0
"QUODDY MOCCASIN","703060018229","F20282628-1-Chestnut-024715138","11","Chestnut",195.0,"USD","50003","Portland","Main",0
"QUODDY MOCCASIN","703060018236","F1320282628-1-Chestnut-9","9","Chestnut",146.25,"USD","50003","Portland","Main",0
"QUODDY MOCCASIN","703060018243","F20282628-1-Chocolate-024715140","8","Chocolate",195.0,"USD","50003","Portland","Main",0
"QUODDY MOCCASIN","703060018250","F1320282628-1-Chocolate-10-","10","Chocolate",195.0,"USD","50003","Portland","Main",0
"QUODDY MOCCASIN","703060018267","F1320282628-1-Chocolate-12","12","Chocolate",195.0,"USD","50003","Portland","Main",0
"QUODDY MOCCASIN","703060018274","F1320282628-1-Chocolate-13","13","Chocolate",195.0,"USD","50003","Portland","Main",0
"QUODDY MOCCASIN","703060018281","F1320282628-1-Chocolate-11","11","Chocolate",195.0,"USD","50003","Portland","Main",0
"QUODDY MOCCASIN","703060018298","F1320282628-1-Chocolate-9","9","Chocolate",195.0,"USD","50003","Portland","Main",0
"FORESTRY CLOTH CRUISING SHIRT","703060019868","F1420263529-1-ForGrnHth-S-LKA","S","FrstGrnHtr",79.5,"USD","50003","Portland","Main",0
"FORESTRY CLOTH CRUISING SHIRT","703060019875","F1420263529-1-ForGrnHth-M-LKA","M","FrstGrnHtr",79.5,"USD","50003","Portland","Main",0
"FORESTRY CLOTH CRUISING SHIRT","703060019882","F1420263529-1-ForGrnHth-L-LKA","L","FrstGrnHtr",79.5,"USD","50003","Portland","Main",0
"FORESTRY CLOTH CRUISING SHIRT","703060019899","F1420263529-1-ForGrnHth-XS-LKA","XS","FrstGrnHtr",79.5,"USD","50003","Portland","Main",0
"FORESTRY CLOTH CRUISING SHIRT","703060019905","F1420263529-1-ForGrnHth-XL-LKA","XL","FrstGrnHtr",79.5,"USD","50003","Portland","Main",0
"FORESTRY CLOTH CRUISING SHIRT","703060019912","F1420263529-1-ForGrnHth-2XL-LKA","XXL","FrstGrnHtr",79.5,"USD","50003","Portland","Main",0
"CCC WOOL CAP","703060020079","F1320263604-1-ForGrnHth-OS-VNM","One Size","FrstGrnHtr",48.75,"USD","50003","Portland","Main",0
"S/S FRONTIER EMBROIDERED POCKET T-SHIRT","703060020109","F1420242831-1-OWht-S-BGD","S","OffWhtDmd",48.75,"USD","50003","Portland","Main",0
"S/S FRONTIER EMBROIDERED POCKET T-SHIRT","703060020116","F1420242831-1-DkTimber-S-BGD","S","DkTmbrDmd",48.75,"USD","50003","Portland","Main",0
"S/S FRONTIER EMBROIDERED POCKET T-SHIRT","703060020147","F1420242831-1-OWht-M-BGD","M","OffWhtDmd",48.75,"USD","50003","Portland","Main",0
"S/S FRONTIER EMBROIDERED POCKET T-SHIRT","703060020154","F1420242831-1-DkTimber-M-BGD","M","DkTmbrDmd",48.75,"USD","50003","Portland","Main",0
"S/S FRONTIER EMBROIDERED POCKET T-SHIRT","703060020208","F1420242831-1-OWht-L-BGD","L","OffWhtDmd",48.75,"USD","50003","Portland","Main",0
"S/S FRONTIER EMBROIDERED POCKET T-SHIRT","703060020215","F1420242831-1-DkTimber-L-BGD","L","DkTmbrDmd",48.75,"USD","50003","Portland","Main",0
"S/S FRONTIER EMBROIDERED POCKET T-SHIRT","703060020246","F1420242831-1-OWht-XS-BGD","XS","OffWhtDmd",48.75,"USD","50003","Portland","Main",0
"S/S FRONTIER EMBROIDERED POCKET T-SHIRT","703060020253","F1420242831-1-DkTimber-XS-BGD","XS","DkTmbrDmd",48.75,"USD","50003","Portland","Main",0
"S/S FRONTIER EMBROIDERED POCKET T-SHIRT","703060020284","F1420242831-1-OWht-XL-BGD","XL","OffWhtDmd",48.75,"USD","50003","Portland","Main",0
"S/S FRONTIER EMBROIDERED POCKET T-SHIRT","703060020291","F1420242831-1-DkTimber-XL-BGD","XL","DkTmbrDmd",48.75,"USD","50003","Portland","Main",0
"S/S FRONTIER EMBROIDERED POCKET T-SHIRT","703060020321","F1420242831-1-OWht-2XL-BGD","XXL","OffWhtDmd",48.75,"USD","50003","Portland","Main",0
"S/S FRONTIER EMBROIDERED POCKET T-SHIRT","703060020338","F1420242831-1-DkTimber-2XL-BGD","XXL","DkTmbrDmd",48.75,"USD","50003","Portland","Main",0
"FOUL WEATHER JACKET","703060020475","F1420283278-1-LarchGld-S-LKA","S","LarchGold",118.5,"USD","50003","Portland","Main",0
